group	x	y	showSelected1
1	16080	24	89
2	16130	24	89
2	16130	24	414
2	16130	24	877
3	16130	74	89
3	16130	74	414
6	16180	74	414
6	16180	74	307
6	16180	74	89
6	16180	74	787
5	16180	124	307
8	16230	124	6
8	16230	124	307
8	16230	124	19
8	16230	124	435
9	16230	174	6
9	16230	174	19
13	16280	174	19
13	16280	174	6
13	16280	174	9
13	16280	174	38
14	16280	224	9
19	16330	224	9
19	16330	224	6
19	16330	224	1225
19	16330	224	907
20	16330	274	6
26	16380	274	6
26	16380	274	1011
26	16380	274	928
26	16380	274	465
26	16380	274	349
26	16380	274	71
26	16380	274	698
27	16380	324	6
27	16380	324	1206
34	16430	324	1206
34	16430	324	6
34	16430	324	157
34	16430	324	25
34	16430	324	558
34	16430	324	822
34	16430	324	41
34	16430	324	753
34	16430	324	63
34	16430	324	65
34	16430	324	726
34	16430	324	36
35	16430	374	41
35	16430	374	63
43	16480	374	63
43	16480	374	217
43	16480	374	292
43	16480	374	17
43	16480	374	674
43	16480	374	878
43	16480	374	41
43	16480	374	932
43	16480	374	235
43	16480	374	690
44	16480	424	17
44	16480	424	1023
53	16530	424	17
53	16530	424	364
53	16530	424	236
53	16530	424	433
53	16530	424	216
53	16530	424	1023
53	16530	424	120
53	16530	424	1051
53	16530	424	469
53	16530	424	991
53	16530	424	180
53	16530	424	360
53	16530	424	513
53	16530	424	1181
53	16530	424	929
54	16530	474	216
54	16530	474	120
54	16530	474	418
64	16580	474	418
64	16580	474	206
64	16580	474	17
64	16580	474	837
64	16580	474	422
64	16580	474	962
64	16580	474	151
64	16580	474	120
64	16580	474	216
64	16580	474	373
64	16580	474	560
64	16580	474	656
64	16580	474	1213
64	16580	474	1311
64	16580	474	588
64	16580	474	1325
64	16580	474	266
64	16580	474	1184
64	16580	474	972
66	16580	524	962
66	16580	524	151
66	16580	524	328
77	16630	524	328
77	16630	524	475
77	16630	524	151
77	16630	524	603
77	16630	524	301
77	16630	524	657
77	16630	524	75
77	16630	524	863
77	16630	524	51
77	16630	524	1262
77	16630	524	1016
77	16630	524	291
77	16630	524	319
77	16630	524	1326
77	16630	524	1121
77	16630	524	610
78	16630	574	301
78	16630	574	51
90	16680	574	51
90	16680	574	59
90	16680	574	225
90	16680	574	1309
90	16680	574	393
90	16680	574	659
90	16680	574	301
90	16680	574	1278
90	16680	574	172
90	16680	574	764
90	16680	574	212
90	16680	574	219
90	16680	574	710
90	16680	574	26
90	16680	574	1192
90	16680	574	1042
90	16680	574	368
90	16680	574	1006
90	16680	574	270
90	16680	574	900
91	16680	624	304
91	16680	624	393
104	16730	624	304
104	16730	624	212
104	16730	624	393
104	16730	624	54
104	16730	624	18
104	16730	624	802
104	16730	624	144
104	16730	624	311
104	16730	624	26
105	16730	674	54
105	16730	674	18
119	16780	674	54
119	16780	674	18
119	16780	674	1246
119	16780	674	779
119	16780	674	719
119	16780	674	860
119	16780	674	1243
119	16780	674	956
119	16780	674	171
120	16780	724	18
120	16780	724	54
135	16830	724	18
135	16830	724	54
135	16830	724	201
135	16830	724	42
136	16830	774	18
136	16830	774	54
152	16880	774	54
152	16880	774	18
4	16180	24	89
4	16180	24	414
4	16180	24	877
4	16180	24	307
4	16180	24	787
12	16280	124	19
12	16280	124	6
12	16280	124	435
12	16280	124	38
12	16280	124	159
12	16280	124	965
25	16380	224	6
25	16380	224	1225
25	16380	224	1011
25	16380	224	71
25	16380	224	349
25	16380	224	698
25	16380	224	907
25	16380	224	592
42	16480	324	63
42	16480	324	41
42	16480	324	25
42	16480	324	568
42	16480	324	36
42	16480	324	65
42	16480	324	157
42	16480	324	412
42	16480	324	903
42	16480	324	543
42	16480	324	804
42	16480	324	50
63	16580	424	216
63	16580	424	120
63	16580	424	418
63	16580	424	433
63	16580	424	236
63	16580	424	17
63	16580	424	560
63	16580	424	800
63	16580	424	728
63	16580	424	180
63	16580	424	848
63	16580	424	1184
63	16580	424	302
63	16580	424	464
63	16580	424	1122
63	16580	424	515
63	16580	424	929
63	16580	424	990
63	16580	424	564
63	16580	424	1020
63	16580	424	1244
63	16580	424	218
63	16580	424	1256
63	16580	424	1063
63	16580	424	931
63	16580	424	439
63	16580	424	1212
63	16580	424	402
89	16680	524	51
89	16680	524	301
89	16680	524	59
89	16680	524	503
89	16680	524	1042
89	16680	524	270
89	16680	524	75
89	16680	524	219
89	16680	524	552
89	16680	524	992
89	16680	524	900
89	16680	524	248
89	16680	524	441
89	16680	524	784
89	16680	524	1272
89	16680	524	562
89	16680	524	299
89	16680	524	768
10	16230	74	307
10	16230	74	6
10	16230	74	787
10	16230	74	38
18	16330	174	9
18	16330	174	6
18	16330	174	907
18	16330	174	312
18	16330	174	159
18	16330	174	627
33	16430	274	6
33	16430	274	726
33	16430	274	65
33	16430	274	157
33	16430	274	465
33	16430	274	542
33	16430	274	9
33	16430	274	349
33	16430	274	1251
33	16430	274	336
33	16430	274	715
52	16530	374	17
52	16530	374	469
52	16530	374	217
52	16530	374	563
52	16530	374	1247
52	16530	374	235
52	16530	374	360
52	16530	374	513
52	16530	374	690
52	16530	374	41
52	16530	374	1181
52	16530	374	232
52	16530	374	633
52	16530	374	1267
52	16530	374	327
52	16530	374	474
52	16530	374	984
52	16530	374	242
52	16530	374	622
52	16530	374	36
75	16630	474	1016
75	16630	474	151
75	16630	474	794
75	16630	474	511
75	16630	474	858
75	16630	474	930
75	16630	474	610
75	16630	474	266
75	16630	474	17
75	16630	474	1281
75	16630	474	1194
75	16630	474	1121
75	16630	474	164
75	16630	474	75
75	16630	474	1239
75	16630	474	917
75	16630	474	642
75	16630	474	972
75	16630	474	1249
75	16630	474	305
75	16630	474	1261
75	16630	474	1316
75	16630	474	265
75	16630	474	561
75	16630	474	86
75	16630	474	384
75	16630	474	1318
75	16630	474	1314
75	16630	474	1059
75	16630	474	845
75	16630	474	81
75	16630	474	1319
103	16730	574	393
103	16730	574	212
103	16730	574	304
103	16730	574	172
103	16730	574	26
103	16730	574	368
103	16730	574	659
103	16730	574	941
103	16730	574	875
103	16730	574	219
103	16730	574	725
103	16730	574	843
103	16730	574	745
103	16730	574	599
103	16730	574	904
103	16730	574	59
103	16730	574	311
103	16730	574	1124
103	16730	574	5
103	16730	574	187
103	16730	574	1202
103	16730	574	178
103	16730	574	1287
103	16730	574	711
103	16730	574	1268
103	16730	574	102
103	16730	574	594
103	16730	574	1304
118	16780	624	54
118	16780	624	18
