x	y	clickSelects	showSelected1
-0.00104638450429251	1	1	log2(tiles)=2.50 log10(pixels)=3.25
-0.103037834197893	1	2	log2(tiles)=4.75 log10(pixels)=4.75
0.107455023214669	1	3	log2(tiles)=1.50 log10(pixels)=2.50
0.0451586143334479	1	4	log2(tiles)=4.75 log10(pixels)=4.50
-0.0152001704111528	1	5	log2(tiles)=1.00 log10(pixels)=2.75
0.117467742117974	1	6	log2(tiles)=4.25 log10(pixels)=4.25
-0.008752448736284	1	7	log2(tiles)=4.00 log10(pixels)=4.25
0.00769962508773858	1	8	log2(tiles)=3.00 log10(pixels)=3.75
-0.0254128610237272	1	9	log2(tiles)=5.50 log10(pixels)=4.75
-0.0653085691824011	1	10	log2(tiles)=2.00 log10(pixels)=3.25
0.0640358456797179	1	11	log2(tiles)=3.50 log10(pixels)=4.25
-0.0716041477432863	1	12	log2(tiles)=2.00 log10(pixels)=3.00
-0.0832829224011875	1	13	log2(tiles)=3.00 log10(pixels)=4.00
0.1232492903979	1	14	log2(tiles)=1.50 log10(pixels)=2.50
-0.110912128916262	1	15	log2(tiles)=3.25 log10(pixels)=3.75
-0.0249101966109935	1	16	log2(tiles)=3.00 log10(pixels)=3.50
-0.091245613367712	1	17	log2(tiles)=4.00 log10(pixels)=4.25
-0.0143453230430515	1	18	log2(tiles)=5.25 log10(pixels)=4.25
0.00139485004010442	1	19	log2(tiles)=2.00 log10(pixels)=3.25
-0.00962007999682113	1	20	log2(tiles)=2.25 log10(pixels)=3.50
-0.105573162035812	1	21	log2(tiles)=3.50 log10(pixels)=4.00
-0.0660187810854085	1	22	log2(tiles)=4.00 log10(pixels)=4.25
-0.00103713874383882	1	23	log2(tiles)=1.00 log10(pixels)=2.75
-0.055263711271305	1	24	log2(tiles)=3.25 log10(pixels)=4.25
-0.0373502983727887	1	25	log2(tiles)=1.00 log10(pixels)=2.75
-0.0707355356609747	1	26	log2(tiles)=2.25 log10(pixels)=3.25
0.0550944485783194	1	27	log2(tiles)=0.00 log10(pixels)=2.50
0.0374392197822315	1	28	log2(tiles)=5.50 log10(pixels)=4.75
0.119231719730976	1	29	log2(tiles)=2.00 log10(pixels)=2.75
0.0618293072946989	1	30	log2(tiles)=2.00 log10(pixels)=3.00
0.00127910398334219	1	31	log2(tiles)=1.50 log10(pixels)=2.75
-0.0263670731261589	1	32	log2(tiles)=3.00 log10(pixels)=3.50
-0.000519118769613414	1	33	log2(tiles)=5.00 log10(pixels)=4.50
-0.0868646850422459	1	34	log2(tiles)=2.25 log10(pixels)=3.75
0.0129728788053685	1	35	log2(tiles)=4.25 log10(pixels)=4.25
-0.0679830935657986	1	36	log2(tiles)=3.25 log10(pixels)=4.00
0.0170333392987803	1	37	log2(tiles)=2.25 log10(pixels)=3.00
0.117938650890784	1	38	log2(tiles)=3.00 log10(pixels)=3.75
0.103698211776174	1	39	log2(tiles)=1.00 log10(pixels)=2.75
0.0930458105345693	1	40	log2(tiles)=3.25 log10(pixels)=3.75
-0.0752306859845739	1	41	log2(tiles)=2.50 log10(pixels)=3.75
0.0333012287035497	1	42	log2(tiles)=2.00 log10(pixels)=2.25
0.0197463731307668	1	43	log2(tiles)=1.50 log10(pixels)=3.25
0.0527737252919756	1	44	log2(tiles)=1.00 log10(pixels)=2.75
-0.080044251510242	1	45	log2(tiles)=0.00 log10(pixels)=2.50
0.0809249756756194	1	46	log2(tiles)=1.50 log10(pixels)=2.50
0.0161973535124389	1	47	log2(tiles)=2.25 log10(pixels)=3.00
0.0813806887099871	1	48	log2(tiles)=2.00 log10(pixels)=3.50
0.0525473724874854	1	49	log2(tiles)=2.50 log10(pixels)=3.25
-0.0043648054024501	1	50	log2(tiles)=0.00 log10(pixels)=2.00
0.00945089579869407	1	51	log2(tiles)=2.75 log10(pixels)=3.00
0.0413926851582249	1	52	log2(tiles)=1.50 log10(pixels)=3.00
-0.0871370066780739	1	53	log2(tiles)=1.50 log10(pixels)=3.25
0.025495631401224	1	54	log2(tiles)=5.25 log10(pixels)=4.25
-0.109578981199086	1	55	log2(tiles)=1.50 log10(pixels)=3.00
-0.117228170690381	1	56	log2(tiles)=4.00 log10(pixels)=4.25
0.0294387882870204	1	57	log2(tiles)=2.25 log10(pixels)=3.25
0.0613299523037933	1	58	log2(tiles)=1.50 log10(pixels)=3.25
0.0767453795653217	1	59	log2(tiles)=2.00 log10(pixels)=3.25
-0.061915626285062	1	60	log2(tiles)=2.50 log10(pixels)=3.25
-0.100179497572904	1	61	log2(tiles)=1.50 log10(pixels)=3.00
0.0777311796523921	1	62	log2(tiles)=2.25 log10(pixels)=3.00
0.0988047010518036	1	63	log2(tiles)=2.00 log10(pixels)=2.75
0.0564855929511152	1	64	log2(tiles)=3.25 log10(pixels)=4.00
0.120403905279027	1	65	log2(tiles)=3.00 log10(pixels)=3.75
-0.0424298239020637	1	66	log2(tiles)=2.25 log10(pixels)=2.75
-0.0316526695878427	1	67	log2(tiles)=1.00 log10(pixels)=2.50
-0.109064892896621	1	68	log2(tiles)=2.00 log10(pixels)=2.50
-0.0776890314780458	1	69	log2(tiles)=1.50 log10(pixels)=3.25
-0.0616158929652859	1	70	log2(tiles)=2.50 log10(pixels)=3.50
-0.0724842952012423	1	71	log2(tiles)=2.25 log10(pixels)=3.75
0.0103470785299065	1	72	log2(tiles)=3.00 log10(pixels)=3.75
0.0831987739686229	1	73	log2(tiles)=1.00 log10(pixels)=2.50
0.0596301674258988	1	74	log2(tiles)=1.00 log10(pixels)=2.25
-0.0926961511660305	1	75	log2(tiles)=3.75 log10(pixels)=4.00
-0.107545372683354	1	76	log2(tiles)=5.00 log10(pixels)=4.75
0.0958267770732233	1	77	log2(tiles)=3.75 log10(pixels)=3.50
0.0520892578817325	1	78	log2(tiles)=2.00 log10(pixels)=2.75
-0.000869458712629001	1	79	log2(tiles)=2.00 log10(pixels)=3.00
-0.0378123955960423	1	80	log2(tiles)=1.00 log10(pixels)=2.25
-0.0494230732451517	1	81	log2(tiles)=2.00 log10(pixels)=3.25
0.0856905714924254	1	82	log2(tiles)=1.00 log10(pixels)=2.75
-0.0290142558462607	1	83	log2(tiles)=1.50 log10(pixels)=2.75
-0.0509846836522137	1	84	log2(tiles)=2.00 log10(pixels)=3.50
-0.0790422940445508	1	85	log2(tiles)=3.00 log10(pixels)=4.00
-0.107535479757879	1	86	log2(tiles)=1.00 log10(pixels)=2.75
-0.00336580106242135	1	87	log2(tiles)=1.00 log10(pixels)=2.75
-0.0257259857057424	1	88	log2(tiles)=2.00 log10(pixels)=3.25
-0.0733978304179814	1	89	log2(tiles)=2.25 log10(pixels)=3.75
-0.115522729839268	1	90	log2(tiles)=1.00 log10(pixels)=2.75
-0.0432822176632413	1	91	log2(tiles)=2.00 log10(pixels)=2.75
0.103803720955957	1	92	log2(tiles)=0.00 log10(pixels)=2.00
-0.0450664776458551	1	93	log2(tiles)=1.50 log10(pixels)=3.25
0.00966784468963056	1	94	log2(tiles)=1.00 log10(pixels)=2.75
0.0422560713564759	1	95	log2(tiles)=0.00 log10(pixels)=2.25
0.030194785356751	1	96	log2(tiles)=2.00 log10(pixels)=3.00
0.0240064455573723	1	97	log2(tiles)=2.75 log10(pixels)=3.50
0.000420002308894052	1	98	log2(tiles)=2.00 log10(pixels)=2.25
0.0402066275747113	1	99	log2(tiles)=1.50 log10(pixels)=3.00
0.0760748027008265	1	100	log2(tiles)=1.50 log10(pixels)=2.75
0.106408327038981	1	101	log2(tiles)=2.00 log10(pixels)=3.25
0.0849335749367159	1	102	log2(tiles)=2.50 log10(pixels)=3.00
0.122912002970107	1	103	log2(tiles)=0.00 log10(pixels)=2.25
0.0413926851582249	1	104	log2(tiles)=1.00 log10(pixels)=2.00
0.1061244442423	1	105	log2(tiles)=1.00 log10(pixels)=2.75
-0.0285615926107008	1	106	log2(tiles)=2.50 log10(pixels)=3.50
-0.08838029403677	1	107	log2(tiles)=1.00 log10(pixels)=2.50
-0.00935041168114559	1	108	log2(tiles)=3.25 log10(pixels)=4.00
0.0899805576783428	1	109	log2(tiles)=3.75 log10(pixels)=3.75
0.101869600729766	1	110	log2(tiles)=1.50 log10(pixels)=2.75
0.011927838420529	1	111	log2(tiles)=2.50 log10(pixels)=2.75
-0.07577192930402	1	112	log2(tiles)=2.50 log10(pixels)=3.50
-0.094861565188618	1	113	log2(tiles)=1.00 log10(pixels)=2.75
-0.076813731587726	1	114	log2(tiles)=1.50 log10(pixels)=3.25
-0.0651546383555877	1	115	log2(tiles)=1.50 log10(pixels)=2.75
-0.0415790998652872	1	116	log2(tiles)=1.00 log10(pixels)=2.75
-0.0867160982395814	1	117	log2(tiles)=2.00 log10(pixels)=3.00
0.0927317663939622	1	118	log2(tiles)=3.50 log10(pixels)=3.50
0.0367514221455614	1	119	log2(tiles)=2.00 log10(pixels)=2.75
0.019116290447073	1	120	log2(tiles)=2.00 log10(pixels)=3.00
0.000663919463243623	1	121	log2(tiles)=2.00 log10(pixels)=3.25
0.106025857193123	1	122	log2(tiles)=2.50 log10(pixels)=3.25
