xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
-2.45	-1.55	-0.328295410507668	0	16100,0	1	0
0.55	1.45	-0.806621269999446	0	16100,0	4	2
1.55	2.45	-0.194319880418535	0	16100,0	5	2
2.55	3.45	-1.26557050323866	0	16100,0	6	2
4.55	5.45	-3.72529480152799	0	16100,0	8	3
-44.45	-43.55	-3.50495488014173	0	16150,0	9	3
-43.45	-42.55	-0.851464319326801	0	16150,0	10	3
-42.45	-41.55	-1.16979460776172	0	16150,0	11	3
-40.45	-39.55	-0.204838620384211	0	16150,0	13	4
-36.45	-35.55	-1.71234014283342	0	16150,0	17	7
-27.45	-26.55	-0.414659801804794	0	16150,0	26	15
-21.45	-20.55	-0.951115540054255	0	16150,0	32	20
-20.45	-19.55	-0.983225377844212	0	16150,0	33	20
-19.45	-18.55	-1.27941095056192	0	16150,0	34	20
-18.45	-17.55	-2.68393954492609	0	16150,0	35	20
-16.45	-15.55	-0.645518463156729	0	16150,0	37	21
-5.45	-4.55	-0.223108010850911	0	16150,0	48	31
-4.45	-3.55	-0.266843824392404	0	16150,0	49	31
-3.45	-2.55	-0.518739965675691	0	16150,0	50	31
-2.45	-1.55	-0.212589270885235	0	16150,0	51	31
-1.45	-0.55	-0.243038254996402	0	16150,0	52	31
-0.45	0.45	-0.545313624536345	0	16150,0	53	31
0.55	1.45	-0.819908099429774	0	16150,0	54	31
1.55	2.45	-0.0343243093616786	0	16150,0	55	31
2.55	3.45	-1.09007363117976	0	16150,0	56	31
3.55	4.45	-0.0404141061839119	0	16150,0	57	31
-44.45	-43.55	-3.50495488014173	0	16150,50	58	31
-43.45	-42.55	-0.851464319326801	0	16150,50	59	31
-42.45	-41.55	-1.16979460776172	0	16150,50	60	31
-40.45	-39.55	-0.204838620384211	0	16150,50	62	32
-36.45	-35.55	-1.71234014283342	0	16150,50	66	35
-27.45	-26.55	-0.414659801804794	0	16150,50	75	43
-21.45	-20.55	-0.951115540054255	0	16150,50	81	48
-20.45	-19.55	-0.983225377844212	0	16150,50	82	48
-19.45	-18.55	-1.27941095056192	0	16150,50	83	48
-18.45	-17.55	-2.68393954492609	0	16150,50	84	48
-16.45	-15.55	-0.645518463156729	0	16150,50	86	49
-5.45	-4.55	-0.223108010850911	0	16150,50	97	59
-4.45	-3.55	-0.266843824392404	0	16150,50	98	59
-3.45	-2.55	-0.518739965675691	0	16150,50	99	59
-2.45	-1.55	-0.212589270885235	0	16150,50	100	59
-1.45	-0.55	-0.243038254996402	0	16150,50	101	59
-0.45	0.45	-0.545313624536345	0	16150,50	102	59
0.55	1.45	-0.819908099429774	0	16150,50	103	59
1.55	2.45	-0.0343243093616786	0	16150,50	104	59
2.55	3.45	-1.09007363117976	0	16150,50	105	59
3.55	4.45	-0.0404141061839119	0	16150,50	106	59
-42.45	-41.55	-2.61584454409567	0	16200,50	110	62
-39.45	-38.55	-0.75734927752865	0	16200,50	113	64
-38.45	-37.55	-0.016608536787909	0	16200,50	114	64
-37.45	-36.55	-1.93766262525605	0	16200,50	115	64
-36.45	-35.55	-0.457288379560427	0	16200,50	116	64
-35.45	-34.55	-3.03548690693683	0	16200,50	117	64
-34.45	-33.55	-0.25853955599845	0	16200,50	118	64
-32.45	-31.55	-0.415213419697725	0	16200,50	120	65
-30.45	-29.55	-0.0990976028345236	0	16200,50	122	66
-28.45	-27.55	-0.372031224049161	0	16200,50	124	67
-25.45	-24.55	-1.02031777667054	0	16200,50	127	69
-24.45	-23.55	-1.30598460942258	0	16200,50	128	69
-23.45	-22.55	-1.32536123567514	0	16200,50	129	69
-22.45	-21.55	-2.52837291701268	0	16200,50	130	69
-21.45	-20.55	-0.399712118695676	0	16200,50	131	69
-20.45	-19.55	-1.47926700990976	0	16200,50	132	69
-19.45	-18.55	-0.880252449759176	0	16200,50	133	69
-18.45	-17.55	-1.39013452914798	0	16200,50	134	69
-17.45	-16.55	-2.26485079997786	0	16200,50	135	69
-16.45	-15.55	-0.0155013010020484	0	16200,50	136	69
-14.45	-13.55	-0.294524719038919	0	16200,50	138	70
-13.45	-12.55	-1.55843436859879	0	16200,50	139	70
-12.45	-11.55	-0.290649393788407	0	16200,50	140	70
-11.45	-10.55	-1.01422797984831	0	16200,50	141	70
-8.45	-7.55	-0.936167856945137	0	16200,50	144	72
-2.45	-1.55	-0.869733709793501	0	16200,50	150	77
4.55	5.45	-0.429053867020982	0	16200,50	157	83
-42.45	-41.55	-2.61584454409567	0	16200,100	161	86
-39.45	-38.55	-0.75734927752865	0	16200,100	164	88
-38.45	-37.55	-0.016608536787909	0	16200,100	165	88
-37.45	-36.55	-1.93766262525605	0	16200,100	166	88
-36.45	-35.55	-0.457288379560427	0	16200,100	167	88
-35.45	-34.55	-3.03548690693683	0	16200,100	168	88
-34.45	-33.55	-0.25853955599845	0	16200,100	169	88
-32.45	-31.55	-0.415213419697725	0	16200,100	171	89
-30.45	-29.55	-0.0990976028345236	0	16200,100	173	90
-28.45	-27.55	-0.372031224049161	0	16200,100	175	91
-25.45	-24.55	-1.02031777667054	0	16200,100	178	93
-24.45	-23.55	-1.30598460942258	0	16200,100	179	93
-23.45	-22.55	-1.32536123567514	0	16200,100	180	93
-22.45	-21.55	-2.52837291701268	0	16200,100	181	93
-21.45	-20.55	-0.399712118695676	0	16200,100	182	93
-20.45	-19.55	-1.47926700990976	0	16200,100	183	93
-19.45	-18.55	-0.880252449759176	0	16200,100	184	93
-18.45	-17.55	-1.39013452914798	0	16200,100	185	93
-17.45	-16.55	-2.26485079997786	0	16200,100	186	93
-16.45	-15.55	-0.0155013010020484	0	16200,100	187	93
-14.45	-13.55	-0.294524719038919	0	16200,100	189	94
-13.45	-12.55	-1.55843436859879	0	16200,100	190	94
-12.45	-11.55	-0.290649393788407	0	16200,100	191	94
-11.45	-10.55	-1.01422797984831	0	16200,100	192	94
-8.45	-7.55	-0.936167856945137	0	16200,100	195	96
-2.45	-1.55	-0.869733709793501	0	16200,100	201	101
4.55	5.45	-0.429053867020982	0	16200,100	208	107
-39.45	-38.55	-0.0265736588606544	0	16250,100	214	112
-38.45	-37.55	-0.448984111166473	0	16250,100	215	112
-37.45	-36.55	-0.11127719647899	0	16250,100	216	112
-35.45	-34.55	-0.613962243259702	0	16250,100	218	113
-34.45	-33.55	-1.27885733266899	0	16250,100	219	113
-30.45	-29.55	-1.25505176327299	0	16250,100	223	116
-29.45	-28.55	-0.105741017549687	0	16250,100	224	116
-28.45	-27.55	-0.174389636273044	0	16250,100	225	116
-27.45	-26.55	-0.104633781763827	0	16250,100	226	116
-24.45	-23.55	-1.42169074904501	0	16250,100	229	118
-23.45	-22.55	-0.956098101090627	0	16250,100	230	118
-21.45	-20.55	-0.422964070198749	0	16250,100	232	119
-39.45	-38.55	-0.0265736588606544	0	16250,150	263	149
-38.45	-37.55	-0.448984111166473	0	16250,150	264	149
-37.45	-36.55	-0.11127719647899	0	16250,150	265	149
-35.45	-34.55	-0.613962243259702	0	16250,150	267	150
-34.45	-33.55	-1.27885733266899	0	16250,150	268	150
-30.45	-29.55	-1.25505176327299	0	16250,150	272	153
-29.45	-28.55	-0.105741017549687	0	16250,150	273	153
-28.45	-27.55	-0.174389636273044	0	16250,150	274	153
-27.45	-26.55	-0.104633781763827	0	16250,150	275	153
-24.45	-23.55	-1.42169074904501	0	16250,150	278	155
-23.45	-22.55	-0.956098101090627	0	16250,150	279	155
-21.45	-20.55	-0.422964070198749	0	16250,150	281	156
-40.45	-39.55	-0.700880252449759	0	16300,150	312	186
-39.45	-38.55	-0.466146265847312	0	16300,150	313	186
-38.45	-37.55	-0.42517854177047	0	16300,150	314	186
-37.45	-36.55	-0.389193378730001	0	16300,150	315	186
-36.45	-35.55	-0.161102806842717	0	16300,150	316	186
-34.45	-33.55	-1.50141172562697	0	16300,150	318	187
-33.45	-32.55	-0.298400044289431	0	16300,150	319	187
-32.45	-31.55	-0.858661351934895	0	16300,150	320	187
-21.45	-20.55	-0.24082378342468	0	16300,150	331	197
-20.45	-19.55	-0.961080662127	0	16300,150	332	197
-19.45	-18.55	-0.380889110336046	0	16300,150	333	197
-18.45	-17.55	-0.355422687261252	0	16300,150	334	197
-17.45	-16.55	-0.119581464872945	0	16300,150	335	197
-16.45	-15.55	-2.79853844876266	0	16300,150	336	197
-15.45	-14.55	-1.72230526490616	0	16300,150	337	197
-14.45	-13.55	-1.42778054586724	0	16300,150	338	197
-13.45	-12.55	-1.13436306261418	0	16300,150	339	197
-12.45	-11.55	-0.250788905497426	0	16300,150	340	197
-40.45	-39.55	-0.700880252449759	0	16300,200	363	219
-39.45	-38.55	-0.466146265847312	0	16300,200	364	219
-38.45	-37.55	-0.42517854177047	0	16300,200	365	219
-37.45	-36.55	-0.389193378730001	0	16300,200	366	219
-36.45	-35.55	-0.161102806842717	0	16300,200	367	219
-34.45	-33.55	-1.50141172562697	0	16300,200	369	220
-33.45	-32.55	-0.298400044289431	0	16300,200	370	220
-32.45	-31.55	-0.858661351934895	0	16300,200	371	220
-21.45	-20.55	-0.24082378342468	0	16300,200	382	230
-20.45	-19.55	-0.961080662127	0	16300,200	383	230
-19.45	-18.55	-0.380889110336046	0	16300,200	384	230
-18.45	-17.55	-0.355422687261252	0	16300,200	385	230
-17.45	-16.55	-0.119581464872945	0	16300,200	386	230
-16.45	-15.55	-2.79853844876266	0	16300,200	387	230
-15.45	-14.55	-1.72230526490616	0	16300,200	388	230
-14.45	-13.55	-1.42778054586724	0	16300,200	389	230
-13.45	-12.55	-1.13436306261418	0	16300,200	390	230
-12.45	-11.55	-0.250788905497426	0	16300,200	391	230
-42.45	-41.55	-0.790012733211538	0	16350,200	411	249
-41.45	-40.55	-0.448984111166473	0	16350,200	412	249
-40.45	-39.55	-0.146155123733599	0	16350,200	413	249
-38.45	-37.55	-0.408016387089631	0	16350,200	415	250
-37.45	-36.55	-1.10059237114544	0	16350,200	416	250
-36.45	-35.55	-0.527597851962575	0	16350,200	417	250
-34.45	-33.55	-1.60272380003322	0	16350,200	419	251
-33.45	-32.55	-0.0310026020040968	0	16350,200	420	251
-31.45	-30.55	-0.0647732934728451	0	16350,200	422	252
-30.45	-29.55	-0.219786303493329	0	16350,200	423	252
-26.45	-25.55	-0.513757404639318	0	16350,200	427	255
-21.45	-20.55	-0.961080662127	0	16350,200	432	259
-18.45	-17.55	-0.645518463156729	0	16350,200	435	261
-14.45	-13.55	-0.349886508331949	0	16350,200	439	264
-42.45	-41.55	-0.790012733211538	0	16350,250	460	284
-41.45	-40.55	-0.448984111166473	0	16350,250	461	284
-40.45	-39.55	-0.146155123733599	0	16350,250	462	284
-38.45	-37.55	-0.408016387089631	0	16350,250	464	285
-37.45	-36.55	-1.10059237114544	0	16350,250	465	285
-36.45	-35.55	-0.527597851962575	0	16350,250	466	285
-34.45	-33.55	-1.60272380003322	0	16350,250	468	286
-33.45	-32.55	-0.0310026020040968	0	16350,250	469	286
-31.45	-30.55	-0.0647732934728451	0	16350,250	471	287
-30.45	-29.55	-0.219786303493329	0	16350,250	472	287
-26.45	-25.55	-0.513757404639318	0	16350,250	476	290
-21.45	-20.55	-0.961080662127	0	16350,250	481	294
-18.45	-17.55	-0.645518463156729	0	16350,250	484	296
-14.45	-13.55	-0.349886508331949	0	16350,250	488	299
-45.45	-44.55	-0.219786303493329	0	16400,250	507	317
-40.45	-39.55	-0.149476831091181	0	16400,250	512	321
-38.45	-37.55	-0.0930078060122903	0	16400,250	514	322
-19.45	-18.55	-0.60897968222333	0	16400,250	533	340
-16.45	-15.55	-0.0714167081880087	0	16400,250	534	340
-14.45	-13.55	-0.217018214028677	0	16400,250	536	341
-13.45	-12.55	-0.579637933898024	0	16400,250	537	341
-12.45	-11.55	-0.204285002491281	0	16400,250	538	341
-11.45	-10.55	-2.35232242706084	0	16400,250	539	341
-10.45	-9.55	-0.210928417206444	0	16400,250	540	341
-9.45	-8.55	-0.984886231523003	0	16400,250	541	341
-8.45	-7.55	-0.131761058517411	0	16400,250	542	341
-6.45	-5.55	-1.76604107844766	0	16400,250	544	342
-5.45	-4.55	-0.799424237391353	0	16400,250	545	342
-4.45	-3.55	-0.122903172230527	0	16400,250	546	342
-3.45	-2.55	-0.155566627913414	0	16400,250	547	342
-2.45	-1.55	-0.987100703094724	0	16400,250	548	342
-1.45	-0.55	-0.933399767480485	0	16400,250	549	342
-0.45	0.45	-2.18679067707468	0	16400,250	550	342
0.55	1.45	-0.439018989093728	0	16400,250	551	342
1.55	2.45	-1.28217904002657	0	16400,250	552	342
