group	label	showSelected1
1	Cluster 2: 541/44357 pixels shown, logFC -5.0 to 5.2, log10(p) 0.0 to 24.2	2
1	Cluster 4: 346/35088 pixels shown, logFC -5.1 to 5.1, log10(p) 0.0 to 4.8	4
1	Cluster 22: 15/15275 pixels shown, logFC -5.2 to 4.9, log10(p) 0.0 to 4.2	22
1	Cluster 35: 2790/18322 pixels shown, logFC -4.6 to 4.9, log10(p) 0.0 to 3.6	35
1	Cluster 91: 266/509 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 2.3	91
1	Cluster 334: 95/371 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 2.0	334
1	Cluster 381: 177/1198 pixels shown, logFC -4.4 to 4.4, log10(p) 0.0 to 2.7	381
1	Cluster 557: 29/126 pixels shown, logFC -4.0 to 3.3, log10(p) 0.0 to 1.7	557
1	Cluster 624: 8/40 pixels shown, logFC -2.6 to 3.9, log10(p) 0.0 to 1.7	624
1	Cluster 707: 146/146 pixels shown, logFC -5.2 to 1.5, log10(p) 0.0 to 4.2	707
1	Cluster 799: 100/190 pixels shown, logFC -3.1 to 4.2, log10(p) 0.0 to 2.0	799
1	Cluster 951: 219/274 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 2.9	951
1	Cluster 1140: 5/25 pixels shown, logFC 0.7 to 3.6, log10(p) 0.2 to 1.4	1140
