group	label	showSelected1
1	Cluster 5: 105/543 pixels shown, logFC -3.8 to 3.9, log10(p) 0.0 to 1.7	5
1	Cluster 28: 25/61297 pixels shown, logFC -5.2 to 5.2, log10(p) 0.0 to 24.9	28
1	Cluster 51: 3/1022 pixels shown, logFC -3.5 to 3.6, log10(p) 0.0 to 1.4	51
1	Cluster 59: 313/2122 pixels shown, logFC -3.8 to 3.9, log10(p) 0.0 to 2.1	59
1	Cluster 75: 1104/8078 pixels shown, logFC -4.4 to 5.2, log10(p) 0.0 to 4.4	75
1	Cluster 102: 55/1216 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 1.7	102
1	Cluster 158: 25/926 pixels shown, logFC -3.5 to 3.9, log10(p) 0.0 to 1.7	158
1	Cluster 178: 563/596 pixels shown, logFC -4.0 to 3.6, log10(p) 0.0 to 1.7	178
1	Cluster 247: 49/195 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.5	247
1	Cluster 299: 417/423 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.5	299
1	Cluster 394: 143/333 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 2.0	394
1	Cluster 430: 4/123 pixels shown, logFC -3.1 to 3.3, log10(p) 0.0 to 1.1	430
1	Cluster 447: 109/109 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.2	447
1	Cluster 523: 102/171 pixels shown, logFC -1.8 to 3.6, log10(p) 0.0 to 1.4	523
1	Cluster 599: 34/196 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.2	599
1	Cluster 600: 276/276 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 1.4	600
1	Cluster 647: 69/69 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.2	647
1	Cluster 768: 20/27 pixels shown, logFC 0.2 to 3.3, log10(p) 0.0 to 1.1	768
1	Cluster 784: 75/156 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 2.3	784
1	Cluster 852: 33/42 pixels shown, logFC -1.8 to 3.3, log10(p) 0.0 to 1.1	852
1	Cluster 900: 13/80 pixels shown, logFC -3.8 to 2.8, log10(p) 0.0 to 1.5	900
1	Cluster 1093: 12/12 pixels shown, logFC 0.7 to 3.9, log10(p) 0.2 to 1.7	1093
1	Cluster 1138: 22/22 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 1.1	1138
1	Cluster 1166: 16/18 pixels shown, logFC -0.6 to 4.2, log10(p) 0.2 to 2.0	1166
1	Cluster 1189: 16/16 pixels shown, logFC -3.8 to -1.8, log10(p) 0.4 to 1.5	1189
1	Cluster 1199: 34/34 pixels shown, logFC -3.1 to -0.6, log10(p) 0.2 to 1.0	1199
1	Cluster 1202: 42/56 pixels shown, logFC -3.8 to 0.2, log10(p) 0.0 to 1.5	1202
1	Cluster 1245: 30/72 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.2	1245
1	Cluster 1298: 21/21 pixels shown, logFC -3.5 to -0.6, log10(p) 0.2 to 1.2	1298
